blockname,experiment,date,subject,cohort,procedure,solution,exclude,exclude_note,block_set,stim_set,deprivation,imaging
2024_03_05_abw02,abw,03/05/2024,abw02,1,multi_sucrose,multi_sucrose,NA,NA,"{0,3,0,2,1,4,2,4,3,1,1,3,2,0,2,4,3,1,4,0,2,1,2,1,3,3,4,0,0,4,0,0,4,3,3,2,2,1,1,4,0,2,4,1,3,4,0,3,2,1,3,2,4,1,0,1,0,2,3,4,4,2,1,1,2,0,3,4,3,0,1,1,0,3,2,2,3,4,4,0,2,3,2,0,4,4,3,1,0,1,3,2,0,0,1,3,1,2,4,4};",NA,wr,npm
2024_03_05_abw03,abw,03/05/2024,abw03,1,multi_sucrose,multi_sucrose,NA,NA,"{3,4,1,3,0,1,4,2,0,2,2,0,4,2,1,1,4,3,0,3,2,1,0,3,4,2,1,3,0,4,4,1,0,2,4,1,3,0,3,2,4,4,3,2,1,2,0,3,1,0,0,3,1,1,4,2,2,0,4,3,4,0,3,1,0,2,4,2,3,1,2,0,1,1,2,4,3,0,4,3,2,0,4,1,0,1,2,3,4,3,4,1,0,3,2,0,4,1,2,3};",NA,fr,npm
2024_03_05_abw04,abw,03/05/2024,abw04,1,multi_sucrose,multi_sucrose,NA,NA,"{1,3,4,2,4,0,3,0,2,1,1,3,2,4,2,1,0,0,4,3,1,1,0,4,2,4,2,3,0,3,1,3,4,0,2,4,2,3,0,1,2,1,4,0,1,0,3,4,3,2,4,0,2,4,3,1,1,3,0,2,0,2,4,0,1,2,1,3,4,3,4,0,3,2,1,0,1,2,4,3,1,0,4,3,1,2,0,3,4,2,3,1,4,0,2,0,2,4,1,3};",NA,wr,npm
2024_03_06_abo05,abo,03/06/2024,abo05,2,multi_sucrose,multi_sucrose,NA,NA,"{4,3,4,0,1,2,0,2,1,3,2,2,4,4,0,1,0,1,3,3,2,4,1,4,0,0,3,1,3,2,4,1,0,1,0,2,2,3,4,3,3,1,0,2,2,0,4,4,1,3,1,0,3,1,2,3,2,0,4,4,2,0,1,3,2,1,4,0,4,3,3,4,1,2,4,0,1,3,2,0,3,0,3,2,2,0,1,1,4,4,2,4,4,3,2,1,3,0,0,1};",NA,fr,npm
2024_03_06_abo06,abo,03/06/2024,abo06,2,multi_sucrose,multi_sucrose,NA,NA,"{2,0,4,3,1,3,2,1,0,4,4,2,3,4,3,0,1,0,1,2,3,1,2,1,0,2,3,4,4,0,1,2,1,0,2,4,3,4,0,3,1,1,3,0,2,3,2,4,4,0,0,3,0,1,4,3,2,1,2,4,2,0,4,1,3,4,0,1,2,3,2,1,4,4,3,0,2,0,3,1,3,3,0,1,4,4,1,0,2,2,1,0,3,2,0,2,4,4,3,1};",NA,wr,npm
2024_03_06_abo07,abo,03/06/2024,abo07,2,multi_sucrose,multi_sucrose,NA,NA,"{3,4,1,2,3,2,1,0,4,0,3,4,1,0,2,4,0,1,3,2,0,1,3,2,4,4,2,0,3,1,0,4,2,3,1,2,1,3,0,4,4,3,2,1,1,0,0,2,3,4,3,4,1,3,0,0,2,1,2,4,4,0,3,1,1,2,3,4,2,0,1,0,0,3,4,4,2,3,2,1,0,0,4,3,3,1,2,1,2,4,4,3,2,0,4,1,3,0,1,2};",NA,wr,npm
2024_03_06_abo08,abo,03/06/2024,abo08,2,multi_sucrose,multi_sucrose,NA,NA,"{4,3,2,1,0,3,1,4,2,0,0,0,2,3,3,4,4,2,1,1,3,2,1,0,1,4,0,3,2,4,0,2,1,4,1,2,0,4,3,3,2,1,4,2,4,1,3,3,0,0,3,4,1,3,1,2,2,4,0,0,2,2,4,1,3,0,1,4,3,0,1,2,3,1,3,2,4,0,4,0,1,3,0,3,4,2,1,2,4,0,1,3,4,0,4,1,2,0,3,2};",NA,fr,npm
2024_03_06_abw01,abw,03/06/2024,abw01,1,multi_sucrose,multi_sucrose,NA,NA,"{4,0,3,2,0,1,2,1,4,3,2,3,4,4,0,2,3,1,0,1,2,4,1,1,2,3,0,0,3,4,3,0,1,1,2,2,3,0,4,4,2,3,0,2,4,0,1,1,4,3,3,2,1,4,4,2,0,3,1,0,4,3,0,2,1,2,4,1,3,0,3,2,0,4,1,3,2,4,1,0,2,3,3,0,1,2,0,1,4,4,4,1,0,0,2,3,4,3,2,1};",NA,fr,npm
2024_03_06_abw02,abw,03/06/2024,abw02,1,multi_sucrose,multi_sucrose,NA,NA,"{2,1,3,4,0,0,1,2,4,3,1,3,4,0,1,0,2,3,2,4,0,3,4,3,4,1,1,0,2,2,4,0,3,1,0,4,2,2,1,3,0,2,0,3,3,4,1,4,2,1,4,3,1,0,2,2,0,1,3,4,0,4,3,4,0,1,1,2,2,3,3,0,0,4,3,2,4,1,2,1,1,0,2,4,3,4,3,1,0,2,2,3,2,4,1,4,1,0,0,3};",NA,wr,npm
2024_03_06_abw03,abw,03/06/2024,abw03,1,multi_sucrose,multi_sucrose,NA,NA,"{3,0,1,4,2,4,0,2,1,3,3,2,4,0,1,3,1,2,4,0,3,3,0,4,0,1,1,2,4,2,1,0,3,4,4,3,0,1,2,2,1,1,3,4,0,2,4,0,2,3,3,0,2,1,0,1,3,2,4,4,4,1,0,3,2,2,3,0,1,4,1,3,0,1,2,3,0,2,4,4,3,1,0,4,2,2,0,4,3,1,2,0,1,4,4,3,1,3,0,2};",NA,fr,npm
2024_03_06_abw04,abw,03/06/2024,abw04,1,multi_sucrose,multi_sucrose,NA,NA,"{1,1,3,0,4,3,2,0,4,2,1,4,3,0,2,4,2,3,0,1,4,1,1,2,2,4,3,0,0,3,2,0,4,0,3,1,4,2,3,1,2,2,1,4,4,3,0,0,1,3,4,3,4,2,0,3,2,0,1,1,2,3,1,4,1,2,3,0,4,0,3,2,1,4,4,2,3,0,1,0,1,1,2,4,0,2,4,0,3,3,4,2,3,3,4,0,1,2,0,1};",NA,wr,npm
2024_03_07_abo05,abo,03/07/2024,abo05,2,multi_sucrose,multi_sucrose,NA,NA,"{1,4,3,0,0,2,2,1,3,4,2,1,3,4,1,3,2,4,0,0,1,2,0,4,3,0,4,1,2,3,3,2,2,4,1,0,3,1,4,0,4,3,4,3,0,0,2,1,2,1,4,1,2,0,1,4,0,2,3,3,4,1,0,2,1,3,3,2,0,4,1,4,2,1,3,0,3,0,4,2,0,0,3,4,1,4,2,1,2,3,4,1,4,0,1,2,0,3,3,2};",NA,fr,npm
2024_03_07_abo06,abo,03/07/2024,abo06,2,multi_sucrose,multi_sucrose,NA,NA,"{4,1,2,4,2,0,1,3,3,0,4,2,1,0,4,3,1,3,2,0,1,0,4,2,1,0,3,2,4,3,3,2,3,2,1,4,4,0,0,1,4,0,2,3,1,0,4,2,1,3,3,0,4,0,3,4,2,1,2,1,4,4,0,3,0,2,1,2,3,1,4,4,2,3,0,2,0,3,1,1,0,4,1,1,3,4,0,2,3,2,4,4,1,2,0,3,1,2,3,0};",NA,wr,npm
2024_03_07_abo07,abo,03/07/2024,abo07,2,multi_sucrose,multi_sucrose,NA,NA,"{0,0,1,4,3,1,4,2,2,3,0,1,2,4,0,4,1,3,3,2,4,2,0,1,3,1,0,3,4,2,3,0,0,1,2,1,4,2,3,4,2,0,0,1,4,2,1,3,3,4,2,4,0,3,3,0,4,1,1,2,4,2,1,0,4,0,3,3,2,1,1,2,1,3,4,4,3,0,2,0,0,1,0,1,3,2,4,2,4,3,2,0,2,1,3,0,4,1,4,3};",NA,wr,npm
2024_03_07_abo08,abo,03/07/2024,abo08,2,multi_sucrose,multi_sucrose,NA,NA,"{2,4,1,3,0,0,1,4,2,3,2,1,0,1,0,2,4,3,3,4,4,3,2,1,0,4,1,3,0,2,0,2,3,4,1,2,0,1,4,3,0,2,4,1,3,3,2,4,1,0,4,1,3,1,0,2,0,4,2,3,1,2,4,0,3,4,1,3,2,0,0,1,4,4,3,0,2,1,2,3,4,1,0,0,3,2,2,3,4,1,2,1,0,4,4,1,0,3,2,3};",NA,fr,npm
2024_03_07_abw01,abw,03/07/2024,abw01,1,multi_sucrose,multi_sucrose,NA,NA,"{1,4,2,3,0,4,3,2,1,0,2,1,1,0,3,2,4,3,4,0,1,2,0,3,1,3,4,2,4,0,2,4,1,0,3,0,1,4,3,2,4,1,1,3,0,4,3,2,2,0,1,0,1,4,2,3,4,0,3,2,2,1,3,4,0,1,4,0,2,3,0,4,0,4,3,2,1,2,3,1,0,1,0,2,2,4,3,3,4,1,4,3,1,3,0,2,4,2,0,1};",NA,fr,npm
2024_03_07_abw02,abw,03/07/2024,abw02,1,multi_sucrose,multi_sucrose,NA,NA,"{3,2,0,0,3,4,1,4,1,2,1,3,2,0,4,4,1,0,2,3,3,2,4,4,1,0,2,3,1,0,3,1,2,4,1,2,0,0,4,3,2,0,1,2,3,4,3,1,0,4,1,3,2,4,2,1,0,3,0,4,1,0,3,3,4,2,0,4,2,1,3,0,0,1,2,4,1,4,3,2,1,3,3,2,0,2,4,4,1,0,4,3,1,0,0,2,3,2,4,1};",NA,wr,npm
2024_03_07_abw03,abw,03/07/2024,abw03,1,multi_sucrose,multi_sucrose,NA,NA,"{3,3,2,2,4,0,1,1,4,0,0,1,3,4,2,1,2,4,0,3,3,1,2,0,1,3,0,4,4,2,3,4,2,1,4,1,0,0,2,3,2,3,0,1,4,4,0,1,2,3,1,3,4,1,0,2,2,4,3,0,2,4,4,0,2,1,1,3,0,3,3,4,0,0,1,1,2,3,2,4,4,4,1,2,1,2,3,0,3,0,3,1,2,3,4,4,2,0,0,1};",NA,fr,npm
2024_03_07_abw04,abw,03/07/2024,abw04,1,multi_sucrose,multi_sucrose,NA,NA,"{4,0,2,4,0,2,3,1,3,1,2,0,0,4,1,3,4,1,2,3,1,1,2,2,4,0,3,3,0,4,0,2,2,0,3,1,4,3,4,1,0,3,1,1,4,3,2,4,2,0,1,1,2,3,3,4,0,0,4,2,3,3,4,0,2,4,1,1,0,2,4,0,4,1,0,2,3,3,1,2,3,4,0,2,3,2,1,1,0,4,1,4,3,4,1,0,0,3,2,2};",NA,wr,npm
2024_03_08_abo05,abo,03/08/2024,abo05,2,multi_sucrose,multi_sucrose,NA,NA,"{3,0,1,1,4,4,2,2,0,3,1,2,0,3,0,4,3,1,4,2,3,0,2,1,3,0,1,4,2,4,1,4,2,4,0,1,2,3,3,0,2,0,3,3,1,2,0,4,1,4,3,1,4,2,3,0,2,1,0,4,3,1,0,4,4,1,0,3,2,2,1,3,0,1,0,4,2,2,3,4,0,3,3,1,2,4,0,2,4,1,2,4,1,3,2,0,3,0,4,1};",NA,fr,npm
2024_03_08_abo06,abo,03/08/2024,abo06,2,multi_sucrose,multi_sucrose,NA,NA,"{0,0,4,1,3,3,1,4,2,2,1,0,3,2,3,2,1,0,4,4,3,0,3,2,2,4,1,1,4,0,1,0,2,2,1,3,4,4,3,0,2,4,1,1,3,0,0,3,2,4,4,3,3,2,0,4,2,0,1,1,1,4,3,2,2,4,1,0,0,3,4,2,0,3,1,1,3,4,2,0,4,3,0,3,2,1,1,4,2,0,2,4,3,2,1,0,3,0,1,4};",NA,wr,npm
2024_03_08_abo07,abo,03/08/2024,abo07,2,multi_sucrose,multi_sucrose,NA,NA,"{4,4,1,1,0,3,3,0,2,2,1,3,0,2,1,0,4,3,2,4,2,0,1,3,2,4,4,0,3,1,2,3,0,4,1,0,1,2,4,3,0,3,4,3,2,0,1,2,4,1,4,1,0,1,3,0,3,2,2,4,0,4,4,2,1,0,2,3,3,1,1,2,0,2,4,3,1,4,3,0,1,2,4,2,3,0,4,1,0,3,4,1,3,2,0,0,1,4,3,2};",NA,wr,npm
2024_03_08_abo08,abo,03/08/2024,abo08,2,multi_sucrose,multi_sucrose,NA,NA,"{1,0,2,3,4,2,0,1,4,3,3,4,1,1,4,2,3,0,0,2,2,1,4,3,1,2,3,0,0,4,2,0,2,4,0,3,1,1,3,4,3,1,4,0,2,3,4,1,0,2,1,3,2,1,0,0,3,2,4,4,0,1,3,2,2,0,4,4,1,3,0,2,3,1,4,2,0,4,3,1,3,2,3,1,0,1,2,0,4,4,0,2,3,3,0,4,1,1,4,2};",NA,fr,npm
2024_03_08_abw01,abw,03/08/2024,abw01,1,multi_sucrose,multi_sucrose,NA,NA,"{3,0,2,1,2,1,4,0,3,4,2,4,2,0,3,1,1,4,3,0,0,3,2,1,4,3,0,2,1,4,4,1,3,0,2,3,1,4,2,0,1,2,0,2,3,1,4,3,0,4,2,1,1,0,2,4,0,4,3,3,1,0,3,2,2,4,4,1,0,3,2,1,4,0,0,1,4,3,3,2,2,4,4,1,1,3,3,0,2,0,4,0,1,1,4,2,0,2,3,3};",NA,fr,npm
2024_03_08_abw02,abw,03/08/2024,abw02,1,multi_sucrose,multi_sucrose,NA,NA,"{3,4,0,1,3,2,0,4,1,2,4,2,2,4,0,1,3,1,0,3,4,1,3,1,3,0,4,0,2,2,3,2,3,2,0,0,1,4,1,4,3,0,2,4,3,0,1,2,1,4,0,1,2,4,3,0,3,2,1,4,3,0,4,3,4,1,1,2,2,0,3,1,0,2,4,0,2,1,3,4,0,3,1,4,2,1,2,4,3,0,3,0,4,3,2,1,0,2,4,1};",NA,wr,npm
2024_03_08_abw03,abw,03/08/2024,abw03,1,multi_sucrose,multi_sucrose,NA,NA,"{2,1,3,0,4,3,4,1,2,0,1,3,4,2,3,0,2,0,1,4,4,2,4,1,0,3,0,3,2,1,3,0,4,3,2,4,0,1,1,2,0,4,1,3,2,0,4,1,2,3,1,3,2,1,0,0,4,4,3,2,0,3,2,1,2,0,3,4,1,4,1,2,4,1,0,0,4,2,3,3,0,3,0,4,1,2,2,1,3,4,1,0,1,0,3,4,4,2,3,2};",NA,fr,npm
2024_03_08_abw04,abw,03/08/2024,abw04,1,multi_sucrose,multi_sucrose,NA,NA,"{4,0,1,4,3,0,2,1,2,3,3,1,2,4,0,0,1,4,2,3,0,4,3,2,1,3,0,4,1,2,1,2,3,4,0,3,2,0,1,4,4,1,0,4,2,2,3,3,1,0,0,3,4,1,2,3,1,4,0,2,0,4,1,2,3,4,0,2,1,3,3,0,0,4,3,1,2,4,2,1,0,4,0,2,3,1,4,3,2,1,2,1,1,4,3,0,0,4,3,2};",NA,wr,npm
2024_03_26_abo05,abo,3/26/2024,abo05,2,multi_nacl,multi_nacl,NA,NA,"{2,3,0,0,4,1,2,1,4,3,0,1,2,4,3,4,2,3,1,0,1,3,0,2,2,1,3,4,4,0,2,3,0,1,1,3,4,4,0,2,4,0,4,2,2,3,3,0,1,1,1,2,0,4,2,1,0,4,3,3,3,4,1,0,0,4,2,2,1,3,1,3,1,3,0,0,2,4,4,2,0,4,1,0,2,2,3,4,3,1,2,4,4,0,3,1,1,3,0,2};",NA,wr,npm
2024_03_26_abo06,abo,3/26/2024,abo06,2,multi_nacl,multi_nacl,NA,NA,"{2,3,0,1,2,0,4,1,4,3,4,0,3,3,4,0,2,1,1,2,0,2,1,0,4,3,1,3,2,4,1,4,4,0,0,2,2,3,3,1,1,2,4,0,1,3,0,3,4,2,1,0,3,2,2,4,0,3,4,1,3,0,3,4,1,2,1,4,2,0,4,2,0,1,3,4,0,1,3,2,3,2,4,0,1,3,0,2,1,4,2,1,0,1,4,4,3,2,3,0};",NA,wr,npm
2024_03_26_abo07,abo,3/26/2024,abo07,2,multi_nacl,multi_nacl,NA,NA,"{4,0,2,0,1,3,3,1,2,4,3,0,1,0,4,3,4,1,2,2,4,4,1,3,2,2,3,0,1,0,2,0,2,4,1,4,3,0,3,1,2,0,4,3,1,0,4,1,2,3,0,2,4,4,0,1,3,3,2,1,4,2,1,2,4,0,0,1,3,3,4,3,1,2,1,3,0,0,2,4,0,1,2,0,3,2,4,1,3,4,1,2,0,3,4,3,4,1,0,2};",NA,wr,npm
2024_03_26_abo08,abo,3/26/2024,abo08,2,multi_nacl,multi_nacl,NA,NA,"{2,3,4,0,1,0,2,3,4,1,1,2,0,1,3,4,4,0,3,2,1,4,2,0,3,2,0,1,3,4,2,2,4,0,3,0,4,3,1,1,0,2,3,1,0,2,3,4,4,1,2,3,2,4,0,1,1,3,0,4,0,3,2,2,4,4,1,0,3,1,2,4,4,0,3,3,2,0,1,1,4,3,4,0,2,0,3,1,2,1,3,4,4,1,0,3,2,1,2,0};",NA,wr,npm
2024_03_26_abw01,abw,3/26/2024,abw01,1,multi_nacl,multi_nacl,NA,NA,"{0,3,4,1,4,2,2,0,1,3,4,1,2,3,4,1,3,2,0,0,3,2,4,0,2,4,1,3,1,0,1,3,4,4,3,1,2,0,0,2,4,1,3,2,4,0,2,0,1,3,0,3,0,3,1,4,2,1,4,2,1,0,0,3,4,4,2,3,2,1,3,0,1,0,4,3,4,2,1,2,2,1,0,4,2,0,3,4,3,1,4,0,1,0,3,2,1,3,2,4};",NA,wr,npm
2024_03_26_abw02,abw,3/26/2024,abw02,1,multi_nacl,multi_nacl,NA,NA,"{2,1,4,2,1,4,0,0,3,3,2,2,3,0,1,4,4,1,0,3,2,0,1,3,0,2,4,3,4,1,3,1,0,3,4,2,1,0,2,4,2,4,0,1,4,0,2,3,3,1,2,4,0,2,1,3,3,4,0,1,0,1,3,0,1,4,3,2,2,4,0,4,1,2,1,3,4,0,3,2,1,2,3,3,4,2,0,1,0,4,4,0,0,1,2,3,1,4,2,3};",NA,wr,npm
2024_03_26_abw03,abw,3/26/2024,abw03,1,multi_nacl,multi_nacl,NA,NA,"{3,1,0,0,4,1,3,2,4,2,0,3,2,1,4,0,1,2,3,4,4,0,0,2,3,3,1,1,4,2,4,3,0,0,3,4,2,1,1,2,3,0,4,3,2,2,1,1,0,4,0,4,3,4,2,1,2,3,1,0,2,0,1,4,1,0,3,4,3,2,2,4,1,3,1,2,0,4,3,0,0,2,0,2,4,1,3,4,3,1,0,3,4,2,0,1,1,4,2,3};",NA,wr,npm
2024_03_26_abw04,abw,3/26/2024,abw04,1,multi_nacl,multi_nacl,NA,NA,"{1,0,2,4,3,3,1,0,4,2,2,0,3,1,4,2,3,1,0,4,2,4,3,2,0,1,1,4,3,0,3,1,4,4,2,3,2,0,1,0,3,4,3,0,2,2,1,1,4,0,2,4,2,3,1,3,4,0,1,0,0,1,3,2,2,3,4,1,4,0,1,3,1,0,0,3,4,2,4,2,4,4,0,0,3,2,1,1,2,3,4,1,2,3,3,4,0,0,1,2};",NA,wr,npm
2024_03_27_abo05,abo,3/27/2024,abo05,2,multi_nacl,multi_nacl,NA,NA,"{1,0,2,0,2,3,4,3,4,1,1,0,0,1,2,3,3,4,4,2,4,0,3,1,1,0,3,4,2,2,1,0,4,2,0,1,4,3,2,3,0,0,4,3,2,1,1,3,4,2,3,2,4,2,0,1,4,3,0,1,4,3,4,2,3,1,0,0,1,2,3,4,2,2,0,3,1,1,0,4,4,0,1,3,1,4,2,2,3,0,1,1,3,2,3,0,4,2,0,4};",NA,wr,npm
2024_03_27_abo06,abo,3/27/2024,abo06,2,multi_nacl,multi_nacl,NA,NA,"{3,4,0,2,2,3,0,1,4,1,3,4,2,3,0,0,4,2,1,1,4,3,2,1,4,0,2,0,3,1,0,1,2,4,4,2,1,0,3,3,0,4,1,2,2,1,3,0,3,4,2,4,3,1,2,4,0,0,1,3,2,2,3,1,0,0,3,4,1,4,2,2,0,4,1,3,1,3,0,4,0,0,3,1,4,3,4,2,1,2,2,0,3,0,2,1,1,4,4,3};",NA,wr,npm
2024_03_27_abo07,abo,3/27/2024,abo07,2,multi_nacl,multi_nacl,NA,NA,"{0,4,1,2,3,1,2,4,0,3,4,0,1,4,0,3,3,2,1,2,0,4,4,1,0,3,2,1,3,2,0,3,1,1,4,2,0,2,4,3,4,0,2,1,3,4,0,2,1,3,4,2,3,1,3,0,0,2,4,1,1,4,4,3,0,2,1,0,3,2,1,2,1,3,4,0,2,3,4,0,4,1,0,4,3,2,2,3,0,1,3,0,1,1,0,2,4,2,3,4};",NA,wr,npm
2024_03_27_abo08,abo,3/27/2024,abo08,2,multi_nacl,multi_nacl,NA,NA,"{0,4,2,4,1,3,1,2,3,0,4,2,2,3,1,0,3,0,4,1,1,3,1,0,4,2,2,4,3,0,1,0,1,2,4,0,2,4,3,3,4,3,1,0,2,4,0,2,1,3,3,3,2,1,4,1,0,2,4,0,1,2,0,0,1,3,2,4,3,4,2,4,2,0,3,1,1,3,4,0,4,0,3,2,1,2,0,3,4,1,4,2,0,3,0,4,1,2,1,3};",NA,wr,npm
2024_03_27_abw01,abw,3/27/2024,abw01,1,multi_nacl,multi_nacl,NA,NA,"{4,4,0,1,2,2,1,0,3,3,2,4,0,3,4,1,2,0,1,3,2,0,0,1,3,3,4,2,4,1,0,1,1,0,2,4,2,3,3,4,2,3,1,1,0,3,4,0,2,4,3,2,0,2,3,4,1,0,4,1,0,3,1,2,3,4,0,1,2,4,4,1,3,2,4,0,2,1,3,0,0,1,4,2,0,3,2,1,4,3,0,1,0,1,3,2,4,2,4,3};",NA,wr,npm
2024_03_27_abw02,abw,3/27/2024,abw02,1,multi_nacl,multi_nacl,NA,NA,"{3,0,3,4,1,0,4,1,2,2,2,1,1,0,4,3,3,2,0,4,4,1,0,4,1,3,2,2,0,3,4,4,0,3,3,2,0,2,1,1,1,3,1,4,2,0,3,0,2,4,1,0,4,2,4,3,3,2,1,0,3,2,3,4,0,0,2,4,1,1,4,1,3,0,1,0,4,2,2,3,3,0,1,0,4,4,3,2,2,1,0,4,1,3,1,4,2,0,2,3};",NA,wr,npm
2024_03_27_abw03,abw,3/27/2024,abw03,1,multi_nacl,multi_nacl,NA,NA,"{4,2,0,3,0,2,1,1,3,4,1,4,3,2,3,0,1,2,4,0,1,0,3,0,2,2,1,4,4,3,2,3,3,1,0,1,2,4,0,4,3,0,0,3,1,4,4,2,2,1,1,3,4,3,1,2,0,4,0,2,4,0,1,4,3,1,3,2,2,0,1,3,0,2,4,0,4,3,1,2,1,2,4,0,4,0,2,1,3,3,2,3,0,1,1,0,3,4,2,4};",NA,wr,npm
2024_03_27_abw04,abw,3/27/2024,abw04,1,multi_nacl,multi_nacl,NA,NA,"{1,3,4,0,3,1,4,0,2,2,0,3,4,0,3,2,2,1,1,4,4,1,2,3,0,3,0,1,4,2,4,4,0,1,3,0,2,3,1,2,1,4,3,4,1,2,0,3,2,0,4,0,3,1,2,0,2,3,4,1,0,1,4,2,1,0,3,3,2,4,0,3,1,2,4,4,2,3,0,1,2,0,4,1,1,2,0,4,3,3,3,2,4,2,0,1,4,3,0,1};",NA,wr,npm
2024_03_28_abo05,abo,3/28/2024,abo05,2,multi_nacl,multi_nacl,NA,NA,"{1,0,4,2,1,3,4,2,0,3,1,0,2,1,3,2,4,4,0,3,2,4,3,3,1,0,2,1,0,4,4,3,0,2,3,1,1,0,2,4,3,4,1,1,3,0,4,0,2,2,1,1,3,0,2,0,4,4,2,3,3,0,3,4,1,2,4,1,2,0,3,4,0,1,3,2,1,0,4,2,1,0,4,0,1,2,2,3,4,3,3,2,3,4,1,1,0,0,4,2};",NA,wr,npm
2024_03_28_abo06,abo,3/28/2024,abo06,2,multi_nacl,multi_nacl,NA,NA,"{1,3,2,0,3,2,4,0,1,4,1,1,0,3,2,4,3,4,0,2,4,1,3,2,1,0,4,0,2,3,3,2,3,0,0,4,2,1,4,1,1,3,1,3,0,4,4,2,2,0,3,2,1,4,4,0,0,3,1,2,4,1,1,3,0,0,2,3,2,4,3,2,4,1,3,1,0,4,0,2,4,2,3,0,0,3,1,4,1,2,0,1,4,3,2,4,3,1,2,0};",NA,wr,npm
2024_03_28_abo07,abo,3/28/2024,abo07,2,multi_nacl,multi_nacl,NA,NA,"{3,3,1,0,2,4,4,1,0,2,1,3,0,4,1,4,0,2,2,3,1,2,3,4,0,3,1,4,0,2,4,1,2,3,0,4,3,2,0,1,0,2,3,0,4,1,2,4,3,1,4,3,3,1,1,0,2,2,0,4,0,0,2,2,1,4,3,1,4,3,1,3,0,1,2,4,4,3,2,0,2,3,2,3,1,1,4,4,0,0,3,0,1,0,2,2,1,4,4,3};",NA,wr,npm
2024_03_28_abo08,abo,3/28/2024,abo08,2,multi_nacl,multi_nacl,NA,NA,"{0,2,0,4,2,3,4,3,1,1,1,3,0,4,2,0,3,1,4,2,4,2,4,0,3,2,3,0,1,1,0,4,2,1,3,1,2,0,4,3,1,2,1,0,0,3,2,4,3,4,1,3,1,2,4,0,3,2,0,4,4,2,0,4,3,1,3,0,1,2,2,1,2,0,3,1,4,4,3,0,2,3,0,4,0,1,3,4,2,1,0,2,3,4,1,4,2,3,1,0};",NA,wr,npm
2024_03_28_abw01,abw,3/28/2024,abw01,1,multi_nacl,multi_nacl,NA,NA,"{4,1,2,3,3,1,4,0,2,0,1,4,2,3,1,2,0,4,0,3,3,2,0,1,3,0,4,4,1,2,4,1,4,1,3,2,0,3,0,2,4,3,0,2,2,1,0,3,4,1,2,4,1,1,3,4,3,2,0,0,0,2,3,0,1,1,2,4,4,3,3,3,1,4,4,0,2,0,1,2,1,3,0,2,1,4,3,4,2,0,0,4,3,1,3,2,0,4,2,1};",NA,wr,npm
2024_03_28_abw02,abw,3/28/2024,abw02,1,multi_nacl,multi_nacl,NA,NA,"{4,0,2,3,3,4,0,1,2,1,2,2,4,3,1,1,4,0,3,0,3,3,0,2,4,2,0,4,1,1,1,3,0,0,4,3,4,1,2,2,1,4,0,1,3,3,2,0,4,2,4,4,2,1,0,3,0,2,3,1,0,3,1,2,0,3,4,4,2,1,1,0,4,0,4,3,2,3,2,1,3,0,1,0,2,1,2,4,4,3,3,1,2,1,4,0,4,0,2,3};",NA,wr,npm
2024_03_28_abw03,abw,3/28/2024,abw03,1,multi_nacl,multi_nacl,NA,NA,"{1,3,1,4,2,4,0,3,2,0,1,0,4,2,3,1,3,2,4,0,3,0,1,1,2,4,3,2,0,4,2,3,1,1,4,2,0,3,0,4,0,1,2,0,4,3,4,1,2,3,1,1,2,4,3,3,2,4,0,0,1,3,4,3,0,1,4,0,2,2,1,0,4,3,2,4,2,3,0,1,2,2,0,3,3,0,4,4,1,1,0,2,0,2,4,1,4,3,1,3};",NA,wr,npm
2024_03_28_abw04,abw,3/28/2024,abw04,1,multi_nacl,multi_nacl,NA,NA,"{0,4,1,0,1,3,4,3,2,2,0,3,4,1,2,3,2,4,1,0,3,2,1,2,1,4,0,4,0,3,1,0,2,3,4,2,0,3,4,1,0,0,3,4,1,2,2,3,1,4,2,0,4,3,4,1,0,1,2,3,3,1,2,4,1,0,4,2,3,0,1,2,3,1,0,3,0,2,4,4,1,2,3,4,1,0,4,0,2,3,1,1,0,2,3,4,4,3,2,0};",NA,wr,npm
2024_03_29_abo05,abo,3/29/2024,abo05,2,multi_nacl,multi_nacl,NA,NA,"{1,1,4,2,3,2,4,3,0,0,4,1,4,0,2,3,3,0,2,1,3,3,4,0,4,0,2,1,2,1,2,1,2,4,1,0,3,0,4,3,3,4,4,1,1,0,2,3,2,0,2,4,1,4,0,3,0,3,1,2,1,0,4,0,2,2,3,1,3,4,0,1,4,2,0,4,1,3,2,3,1,2,4,2,1,0,3,3,0,4,2,1,3,4,2,0,4,3,0,1};",NA,wr,npm
2024_03_29_abo06,abo,3/29/2024,abo06,2,multi_nacl,multi_nacl,NA,NA,"{0,1,2,0,3,4,3,4,1,2,0,2,3,2,0,1,1,4,4,3,0,3,4,1,0,3,2,1,4,2,3,2,1,4,1,2,0,4,0,3,3,1,0,3,2,4,1,0,2,4,0,3,1,3,4,2,0,1,4,2,0,1,4,3,3,2,2,1,4,0,1,2,1,2,3,3,4,0,4,0,4,4,3,2,0,1,0,3,1,2,2,0,4,0,1,3,2,4,1,3};",NA,wr,npm
